DATE,High,Low,Open,Close
03/06/1997,52.91278082,52.23540432,52.27411155,52.33217239
04/06/1997,52.48698714,52.07088455,52.35151188,52.27409744
05/06/1997,52.83537774,52.28379962,52.39024452,52.467659
06/06/1997,53.53209636,52.39023313,52.39023313,53.49338913
09/06/1997,53.80305049,53.47403903,53.53209988,53.76434326
10/06/1997,54.1320574,53.5708026,53.78369235,53.92884445
11/06/1997,54.13207528,53.77403331,53.88047822,54.0546608
12/06/1997,55.11908887,54.22882269,54.42235882,55.09973526
13/06/1997,55.73844503,55.06106809,55.15783623,55.56426239
16/06/1997,55.73840893,55.40939749,55.58358002,55.58358002
17/06/1997,55.88356002,55.08038505,55.39004287,55.50616455
18/06/1997,55.50617733,55.09975134,55.19651943,55.31264114
19/06/1997,56.04810033,55.3513698,55.496522,55.88359451
20/06/1997,56.16915939,55.64457714,55.91658275,55.69314957
23/06/1997,55.89716792,54.30399178,55.58630428,54.34284973
24/06/1997,55.87773329,54.71199476,54.86742657,55.72230148
25/06/1997,56.11089951,54.67315485,55.63488945,55.33374023
26/06/1997,55.72230703,54.51771044,55.2365826,55.0617218
27/06/1997,55.78059362,55.13943738,55.31429817,55.27544022
30/06/1997,55.62517188,54.63429386,55.27545023,54.90629959
01/07/1997,55.6834271,54.95484074,55.02284214,55.54742432
02/07/1997,56.46061325,55.46973532,55.68345409,56.46061325
03/07/1997,57.29604556,56.86860812,57.12118479,57.23775864
07/07/1997,57.50975914,56.51888153,57.43204325,56.65488434
08/07/1997,57.315499,56.69377155,56.73262952,57.24749756
09/07/1997,57.43206405,55.97489057,57.39320609,56.61604691
10/07/1997,57.10176191,56.25660144,56.65489546,56.8686142
11/07/1997,57.31547722,56.81032386,56.94632669,57.06290054
14/07/1997,57.39319043,56.71317633,57.13089928,57.23775864
15/07/1997,57.67493796,56.86863514,57.3932177,57.52922058
16/07/1997,58.50064883,57.75263323,57.89835055,58.28693008
17/07/1997,58.32581813,57.68466157,58.20924421,57.99552536
18/07/1997,57.95662341,56.61602435,57.8303351,56.76174164
21/07/1997,56.94634138,56.38290095,56.75205158,56.77148056
22/07/1997,58.31607582,56.96576189,57.00461984,58.27721786
23/07/1997,58.74350553,58.1509218,58.40349847,58.2286377
24/07/1997,58.6075308,57.6263671,58.40352647,58.50067139
25/07/1997,58.94748565,58.2091849,58.79205391,58.46176147
28/07/1997,58.79206687,58.13148184,58.59777715,58.42291641
29/07/1997,58.73377276,58.0829023,58.2091906,58.61719894
30/07/1997,59.45267996,58.69494972,58.75323666,59.31667709
31/07/1997,59.70523968,59.08351249,59.31666019,59.25837326
01/08/1997,59.51093943,58.32577218,59.37493663,59.02521515
04/08/1997,59.4040973,58.69493964,58.92808736,59.18066406
05/08/1997,59.49148025,59.00575622,59.12232998,59.21947479
06/08/1997,60.01612494,59.10296279,59.33611058,59.70526123
07/08/1997,60.0743902,59.14179941,59.9966743,59.25837326
08/08/1997,58.90868163,57.45150778,58.63667585,58.0538063
11/08/1997,58.61721161,57.58747604,58.28691907,58.4812088
12/08/1997,58.78234252,57.49031615,58.57833836,57.54860306
13/08/1997,58.3452128,56.86861068,58.24806793,57.37376404
14/08/1997,58.01490069,57.02402329,57.87889791,57.58746338
15/08/1997,57.2766119,55.72229407,57.2766119,55.81943893
18/08/1997,57.06290054,55.54744047,56.18859665,57.06290054
19/08/1997,57.76234581,56.90747086,57.33490833,57.72348785
20/08/1997,58.63666298,57.57778355,57.78178784,58.59780502
21/08/1997,58.59781708,57.25721715,58.52010114,57.5680809
22/08/1997,57.65546238,56.30514911,56.57715466,57.54860306
25/08/1997,58.07318156,57.10173323,57.68460223,57.33488083
26/08/1997,57.54862526,56.39260122,57.1989037,56.48974609
27/08/1997,57.17947544,56.20802665,56.57717719,56.82975388
28/08/1997,57.16005008,55.95545351,56.69375463,55.965168
29/08/1997,56.64517188,55.78058256,56.03315922,56.188591
02/09/1997,58.04406274,56.32459846,56.38288538,58.01491928
03/09/1997,58.44234911,57.66519021,58.00519723,57.70404816
04/09/1997,58.26747847,57.66518043,57.85947012,58.07318878
05/09/1997,58.7143606,57.56805111,58.42292599,57.90805817
08/09/1997,58.44238004,58.01494242,58.2675192,58.16065979
09/09/1997,58.61719559,57.76232101,57.95661069,58.1897583
10/09/1997,58.13146989,56.98516083,57.89832229,56.98516083
11/09/1997,57.14062643,56.11089056,57.06291051,56.69375992
12/09/1997,57.80123873,56.53835452,57.19894011,57.60694885
15/09/1997,58.01494976,57.31550629,57.60694107,57.50979614
16/09/1997,59.23895589,57.84006943,58.01493023,58.94752121
17/09/1997,59.37495874,58.75323142,59.29724283,58.94752121
18/09/1997,59.91898376,59.04467952,59.06410851,59.20011139
19/09/1997,59.50499212,58.9102347,59.06623664,59.30023956
22/09/1997,60.03149169,59.41723411,59.59273627,59.63173676
23/09/1997,59.7195193,59.12476163,59.63176817,59.35876465
24/09/1997,59.97299088,58.83222678,59.51473521,58.87122726
25/09/1997,59.12473153,58.42272285,58.81272767,58.46172333
26/09/1997,59.16375199,58.77374704,58.92974902,58.94924927
29/09/1997,59.63176438,58.75425313,58.96875588,59.51476288
30/09/1997,59.70976133,58.89075089,59.28075586,58.89075089
01/10/1997,59.78773202,59.14422414,59.43672773,59.67073059
02/10/1997,60.02177,59.47576299,59.61226474,60.00226974
03/10/1997,60.99677849,59.49525932,60.82127625,60.30451965
06/10/1997,60.90900669,60.47025124,60.72375439,60.70425415
07/10/1997,61.46475872,60.65549873,60.86025126,61.26975632
08/10/1997,61.38680073,60.36303738,61.3770506,60.84079361
09/10/1997,60.90903155,60.04127042,60.39227492,60.62627792
10/10/1997,60.51899929,60.06074361,60.0997441,60.45074844
13/10/1997,60.87001663,60.35326012,60.74326503,60.50926208
14/10/1997,60.84073224,60.02172238,60.82123201,60.52872849
15/10/1997,60.56780198,60.08029552,60.09979578,60.39229965
16/10/1997,60.84073495,59.2807161,60.72373353,59.43671799
17/10/1997,59.51473422,58.03271594,59.29048145,58.8322258
20/10/1997,59.74873155,58.75421937,59.18322462,59.67073059
21/10/1997,60.84075522,59.92424384,60.04124529,60.8310051
22/10/1997,60.77248659,60.23623009,60.74323623,60.43123245
23/10/1997,59.74874368,58.83223227,59.24173737,59.24173737
24/10/1997,60.00227863,58.45200851,60.00227863,58.65676117
27/10/1997,58.61775082,54.19119412,58.04249345,54.40569687
28/10/1997,57.95470149,52.65063729,52.65063729,57.54519653
29/10/1997,58.50073127,56.96021201,57.72072152,57.38921738
30/10/1997,57.7597168,56.00469502,56.5507018,56.12169647
31/10/1997,57.72070383,56.43368814,57.2916986,57.4477005
03/11/1997,58.89076421,57.95475206,58.14975459,58.65676117
04/11/1997,58.92976471,58.20825535,58.57876016,58.65676117
05/11/1997,59.45621858,58.55920774,58.77371033,58.85171127
06/11/1997,58.87125557,58.34474881,58.67625307,58.62750244
07/11/1997,58.18873492,57.05772063,57.64272802,57.99373245
10/11/1997,58.55921908,57.40870495,58.4227174,57.64270782
11/11/1997,58.07172896,57.42822088,57.83772602,57.66222382
12/11/1997,57.8572036,56.39468582,57.1746953,56.47268677
13/11/1997,57.5062049,56.21918912,57.07719964,57.29170227
14/11/1997,58.27646118,57.16494761,57.60370297,58.07170868
17/11/1997,59.4757148,58.67620519,58.89070777,59.14421082
18/11/1997,59.33925752,58.58849794,59.16375528,58.77375031
19/11/1997,59.3197454,57.87672727,58.46173462,59.06624222
20/11/1997,60.23624879,59.45623909,59.47573933,59.96324539
21/11/1997,60.41178417,59.6902748,60.29478265,60.37278366
24/11/1997,60.1192222,59.04670932,59.90471962,59.28071213
25/11/1997,59.78772223,59.06621351,59.67072081,59.43671799
26/11/1997,59.89498185,59.47572673,59.82673101,59.61222839
28/11/1997,60.06073537,59.65123035,59.74873155,59.67073059
01/12/1997,61.21128845,59.92427187,60.04127338,61.21128845
02/12/1997,61.14304755,60.68479157,60.95779514,60.84079361
03/12/1997,61.48427943,60.45076633,60.91877226,61.0162735
04/12/1997,61.60127559,60.76276503,61.46477387,60.95776749
05/12/1997,61.77676675,60.60675223,60.76275416,61.73776627
08/12/1997,61.77675849,61.30875275,61.75725825,61.56225586
09/12/1997,61.52325747,60.91875003,61.28925459,61.19175339
10/12/1997,61.0552844,60.19727338,60.87978214,60.66527939
11/12/1997,60.27524471,59.47573483,60.09974254,59.63173676
12/12/1997,60.21674311,59.22223084,60.17774263,59.74873734
15/12/1997,60.59699779,59.82673828,60.06074117,60.35324478
16/12/1997,61.03574342,60.4507363,60.66523891,60.72373962
17/12/1997,61.07475903,60.34349995,61.05525879,60.41175079
18/12/1997,60.48975618,59.41724278,60.48975618,59.82674789
19/12/1997,60.06478647,57.87206937,59.22293973,59.37956238
22/12/1997,60.08436003,59.24251334,59.79069258,59.76132584
23/12/1997,59.9081809,58.59646583,59.79071388,58.69435501
24/12/1997,59.1642459,58.42028781,59.1642459,58.51817703
26/12/1997,58.96844229,58.51815206,58.96844229,58.75308609
29/12/1997,59.96691375,59.16422244,59.26211163,59.90818024
30/12/1997,60.92619262,60.04519048,60.10392395,60.84788132
31/12/1997,61.16115499,60.57381995,60.69128696,60.80875397
02/01/1998,61.18076188,60.47595951,60.9654056,61.12202835
05/01/1998,61.67021758,60.63259169,61.29823849,61.25908279
06/01/1998,60.9458093,60.26058497,60.92623146,60.28016281
07/01/1998,60.59342848,59.65369195,60.20187159,60.43680573
08/01/1998,60.33889264,59.75155754,60.33889264,59.90818024
09/01/1998,59.82988277,57.57843103,59.67326004,57.83294296
12/01/1998,59.00758846,56.951916,57.08896083,58.89012146
13/01/1998,59.75155038,59.02717051,59.28168236,59.71239471
14/01/1998,60.12355613,59.34044241,59.94735554,59.98651123
15/01/1998,59.98648607,59.39915102,59.82986339,59.48725128
16/01/1998,60.57383942,59.92777068,60.29974965,60.33890533
20/01/1998,61.40590654,60.45638112,60.57384819,61.31780624
21/01/1998,61.20032545,60.24101133,60.90665786,60.73045731
22/01/1998,60.69131647,60.06482547,60.24102606,60.19208145
23/01/1998,60.6325982,59.51666081,60.45639756,60.10399628
26/01/1998,60.60320614,59.77114791,60.37806097,60.06481552
27/01/1998,61.08286471,59.92777207,60.02566128,60.67173004
28/01/1998,61.46463651,60.88709016,61.02413506,61.21991348
29/01/1998,62.37500759,61.12202565,61.29822623,61.55273819
30/01/1998,62.00303461,61.39612142,61.88556754,61.59189987
02/02/1998,62.96235608,62.49248775,62.59037699,62.60995483
03/02/1998,63.15811483,62.4728904,62.64909097,63.07980347
04/02/1998,63.37348203,62.6099461,62.82530239,63.00150299
05/02/1998,63.64756194,62.66866987,63.47136137,62.96233749
06/02/1998,63.66717911,63.07984351,63.27562204,63.66717911
09/02/1998,63.74545367,63.09938488,63.72587583,63.45178604
10/02/1998,64.19572252,63.39303127,63.54965395,64.05867767
11/02/1998,64.11739832,63.71605278,63.96077567,63.99993134
12/02/1998,64.48941174,63.19727417,63.7258759,64.27405548
13/02/1998,64.22510345,63.82375773,64.01953613,63.90206909
17/02/1998,64.58728807,63.99995292,64.41108752,64.21530914
18/02/1998,64.83203248,64.07828546,64.0978633,64.80266571
19/02/1998,64.78310226,64.37196743,64.68521301,64.46006775
20/02/1998,64.97886821,64.13702087,64.626467,64.93971252
23/02/1998,65.31166563,64.74390835,65.31166563,65.19419861
24/02/1998,65.21378232,64.48940227,65.09631529,64.68518066
25/02/1998,65.70324079,64.92012708,64.99843845,65.48788452
26/02/1998,65.91860445,65.27253556,65.42915832,65.85987091
27/02/1998,66.1143829,65.48789185,65.76198169,65.85987091
02/03/1998,66.25141052,65.54660828,65.93816508,65.72280884
03/03/1998,66.1731066,65.48788212,65.48788212,66.09479523
04/03/1998,66.03605673,65.42914367,65.84027833,65.66407776
05/03/1998,65.42916139,64.6264697,64.84182601,65.05718231
06/03/1998,66.3688736,65.42913733,65.50744869,66.3688736
09/03/1998,66.54508396,65.93817086,66.11437144,66.13394928
10/03/1998,66.93663758,66.3688802,66.54508076,66.76043701
11/03/1998,67.23030742,66.89748412,67.01495117,67.07368469
12/03/1998,67.40650421,66.7212798,67.09325877,67.34777069
13/03/1998,67.66101142,66.95620922,67.56312222,67.09325409
16/03/1998,67.89594594,67.36734428,67.56312267,67.81763458
17/03/1998,68.01339722,67.44564001,67.85677454,68.01339722
18/03/1998,68.26793671,67.68060143,67.81764633,68.26793671
19/03/1998,68.52242603,68.0721358,68.26791416,68.44411469
20/03/1998,69.22981108,68.40517919,68.83712923,69.03347015
23/03/1998,69.3083155,68.73892708,68.93526791,68.87636566
24/03/1998,69.62248104,69.07272654,69.15126289,69.46540833
25/03/1998,70.07405916,68.60150258,69.99552281,69.2101593
26/03/1998,69.58322967,68.87640228,69.03347504,69.1709137
27/03/1998,69.60282676,68.48368399,69.58319268,68.87636566
30/03/1998,69.17087659,68.46404958,68.87636534,68.83709717
31/03/1998,69.85808693,68.95491886,69.21016201,69.07272339
01/04/1998,69.78939699,68.73897282,69.30836162,69.63232422
02/04/1998,70.52566803,69.58323149,69.70103606,70.38822937
03/04/1998,70.87902333,70.27036689,70.58451215,70.74158478
06/04/1998,71.23248987,70.17224884,71.1539535,70.17224884
07/04/1998,70.32932556,69.21018219,70.211521,69.70103455
08/04/1998,69.91699881,68.95492834,69.87773063,69.30834198
09/04/1998,69.91702608,69.4458077,69.4654418,69.85812378
13/04/1998,69.97587324,69.11197357,69.97587324,69.66172791
14/04/1998,70.2507782,69.68138955,69.81882819,70.2507782
15/04/1998,70.44712067,69.83846383,70.34895021,70.44712067
16/04/1998,70.05446298,69.42617183,69.93665839,69.62251282
17/04/1998,70.6434509,69.38686923,69.56357602,70.54528046
20/04/1998,70.72202917,70.29007897,70.36861537,70.52568817
21/04/1998,71.09502982,70.30966633,70.64344582,70.85942078
22/04/1998,71.27177647,70.87909451,70.9183627,71.05580139
23/04/1998,70.99686691,70.21150334,70.76125784,70.36857605
24/04/1998,70.66312003,69.32800134,70.21153577,69.62251282
27/04/1998,68.9156483,67.6197985,68.71930742,68.30699158
28/04/1998,68.99419542,67.93395451,68.97456133,68.20883179
29/04/1998,69.09239267,68.13032184,68.50336971,68.6800766
30/04/1998,70.31949134,69.367238,69.46540845,69.95626068
01/05/1998,70.74158478,69.93658756,70.21146466,70.74158478
04/05/1998,71.19320169,70.46674045,70.82015403,70.56491089
05/05/1998,70.46675563,69.8188306,70.36858517,70.07407379
06/05/1998,70.44713044,69.22981659,70.44713044,69.24945068
07/05/1998,69.46541369,68.69968414,69.42614551,68.69968414
08/05/1998,69.97590514,69.11200507,69.11200507,69.8188324
11/05/1998,70.50603148,69.34761994,70.09371551,69.58322906
12/05/1998,70.34894928,69.32797653,69.6224879,70.32931519
13/05/1998,70.72201755,70.11336054,70.407872,70.50604248
14/05/1998,70.80052812,69.95626225,70.07406679,70.15260315
15/05/1998,70.50604444,69.62251005,70.36860576,69.75994873
18/05/1998,70.11332959,69.00400359,69.56357511,69.48503876
19/05/1998,70.17223567,69.60284707,69.7402857,69.95626068
20/05/1998,70.68271971,69.66174709,70.42747656,70.62381744
21/05/1998,70.8594421,69.93663972,70.60419889,70.17224884
22/05/1998,70.40783274,69.70100564,70.21149187,69.8973465
26/05/1998,70.42750822,68.60153714,70.42750822,68.77824402
27/05/1998,69.05307242,67.59033318,68.18917273,68.87636566
28/05/1998,69.34763217,68.52300007,69.03348661,69.19055939
29/05/1998,69.62250034,68.50335693,69.50469577,68.50335693
01/06/1998,69.24947034,68.20886304,68.46410634,68.81752014
02/06/1998,69.32794959,68.58185441,69.11197467,68.87636566
03/06/1998,69.22978542,67.7768631,69.03344457,67.7768631
04/06/1998,69.15127471,67.89469277,68.01249733,69.03347015
05/06/1998,70.36857605,69.03345798,69.34760341,70.36857605
08/06/1998,70.66311744,70.1526309,70.32933778,70.29006958
09/06/1998,70.63366411,69.99555596,70.19189693,70.50604248
10/06/1998,71.03613253,69.89735539,70.13296445,70.0544281
11/06/1998,70.29000682,68.71928041,70.0151297,68.73891449
12/06/1998,69.38689423,68.01250753,69.0334805,69.38689423
15/06/1998,69.05307294,67.54124848,68.36588001,67.56088257
16/06/1998,68.62115845,67.69835603,68.110672,68.60152435
17/06/1998,70.23113856,69.07272728,69.2101659,70.03479767
18/06/1998,70.01517638,69.58322633,69.85810363,69.72066498
19/06/1998,70.10993633,69.09556304,70.0016052,69.371315
22/06/1998,70.00158706,69.37129703,69.48947641,69.70613861
23/06/1998,70.63189196,69.96220865,70.02129836,70.53340912
24/06/1998,71.65612809,70.34630607,70.69099608,71.47885895
25/06/1998,72.1288305,71.10460899,71.79398885,71.36066437
26/06/1998,71.75461079,71.30158964,71.41976907,71.65612793
29/06/1998,72.28640521,71.72505301,72.01065325,71.91217041
30/06/1998,71.97126561,71.2621891,71.79399648,71.41976166
01/07/1998,72.44399025,71.61673425,71.89248625,72.24702454
02/07/1998,72.40459953,72.01066808,72.30611667,72.38490295
06/07/1998,73.11363983,72.20759796,72.3454739,73.11363983
07/07/1998,73.1924542,72.66064681,73.10381964,72.97579193
08/07/1998,73.70454163,72.9560722,73.03485846,73.50757599
09/07/1998,73.56669412,72.87731412,73.29094212,73.01519012
10/07/1998,73.70455955,72.52276544,73.13335906,73.40911102
13/07/1998,73.64548003,73.15306575,73.46821089,73.42881775
14/07/1998,74.47271233,73.70454629,73.70454629,74.25605011
15/07/1998,74.55154983,74.07883194,74.41367378,74.1182251
16/07/1998,74.74848949,73.78335748,74.17728891,74.63031006
17/07/1998,75.0045193,74.57119488,74.76816052,74.7287674
20/07/1998,75.15224354,74.3348361,74.84694678,74.7287674
21/07/1998,75.00454345,73.29094175,75.00454345,73.42881775
22/07/1998,73.7341146,72.81822404,73.33033489,73.42881775
23/07/1998,73.48791919,71.79401379,73.31065002,71.97128296
24/07/1998,72.54246059,71.14400425,72.46367432,71.91217041
27/07/1998,72.4833756,71.1243123,71.61672654,72.42428589
28/07/1998,72.26670143,70.51370704,72.12882546,71.20308685
29/07/1998,71.93186256,70.75006854,71.67580719,70.92733765
30/07/1998,72.22732565,71.47885595,71.61673195,71.9909668
31/07/1998,72.16820607,70.15915666,72.06972325,70.4546051
03/08/1998,70.85843101,69.98193339,70.45465121,70.15920258
04/08/1998,70.73036647,67.44104004,70.73036647,67.44104004
05/08/1998,68.62288446,66.55474357,68.03198706,68.36682892
06/08/1998,69.01676965,67.79558251,68.15012071,68.66223145
07/08/1998,69.7061494,68.36678287,69.13494897,68.78041077
10/08/1998,69.11525523,68.18951656,68.54405478,68.38648224
11/08/1998,67.71678945,66.49560243,67.30316159,67.36225128
12/08/1998,68.62284096,67.756192,67.91376454,68.50466156
13/08/1998,69.11526354,67.67741394,68.58345615,67.67741394
14/08/1998,68.52438014,66.6729022,68.28802125,66.88956451
17/08/1998,68.66223935,66.49561677,66.81076187,68.30770111
18/08/1998,69.70612084,68.56372045,68.70159636,69.56824493
19/08/1998,70.02131972,69.09558075,70.02131972,69.39102936
20/08/1998,69.58798783,68.80012496,69.13496668,68.9773941
21/08/1998,68.52435564,66.49560926,68.189514,68.4258728
24/08/1998,69.29252401,68.2683025,68.85919952,68.85919952
25/08/1998,70.11978489,68.4751214,69.56828096,69.01677704
26/08/1998,69.09556618,67.913772,68.24861369,68.62284851
27/08/1998,67.79558213,65.21533191,67.44104394,65.39260101
28/08/1998,66.63348487,64.38807627,66.16076727,65.15624237
31/08/1998,65.56001982,59.87756054,65.39259901,60.50785065
01/09/1998,63.38355405,59.01091607,60.54724833,63.06840897
02/09/1998,64.13201482,62.26084117,62.9108278,62.61537933
03/09/1998,62.63510054,60.98058845,61.53209248,62.12298965
04/09/1998,62.91084786,60.35029363,62.67448901,61.61087418
08/09/1998,64.91990662,62.91085611,63.58053961,64.91990662
09/09/1998,64.99868934,63.3047841,64.76233047,63.34417725
10/09/1998,62.61541042,61.01998788,62.04420976,62.08360291
11/09/1998,64.09264374,61.13815801,61.88662773,64.09264374
14/09/1998,65.83576362,64.34867307,64.84108716,65.19562531
15/09/1998,65.74716457,64.46688725,64.84112216,65.58959198
16/09/1998,66.33806118,65.01839072,66.02291599,66.18048859
17/09/1998,64.93958329,64.15172058,64.4471691,64.28959656
18/09/1998,64.77363489,63.94345709,64.75386875,64.57597351
21/09/1998,65.40613256,62.57957561,63.01443052,64.53642273
22/09/1998,65.56425212,64.61547789,65.46542147,65.07009888
23/09/1998,67.67923737,65.64332573,65.70262412,67.67923737
24/09/1998,67.56067232,65.30733217,67.24441405,66.01891327
25/09/1998,66.68104932,64.91198043,65.22823855,65.93981934
28/09/1998,67.24437179,65.93980726,66.61185565,66.53279114
29/09/1998,67.00715736,65.38633526,66.65136714,66.37464142
30/09/1998,65.97936666,64.12134975,65.46544709,64.3585434
01/10/1998,64.23007521,62.04591663,63.27141737,62.50053787
02/10/1998,63.80510665,61.49246803,62.54007356,63.70627594
05/10/1998,63.23188239,60.93901013,62.99468871,62.42147064
06/10/1998,64.06207095,61.69013374,63.72604652,62.36218262
07/10/1998,63.27142155,60.56346006,62.38194515,61.43317032
08/10/1998,61.19594904,58.3298597,59.81231971,61.09711838
09/10/1998,62.48079153,59.49610329,61.35412114,62.32266235
12/10/1998,64.16084229,63.05393929,63.64692304,63.23183441
13/10/1998,63.50864583,62.46103978,62.97495973,63.01449203
14/10/1998,64.39805182,62.52026946,62.57956785,63.60740662
15/10/1998,67.83740468,63.21212709,63.33072395,67.0269928
16/10/1998,67.52112497,66.41422128,67.12580222,67.04673767
19/10/1998,67.56062318,66.73044583,66.8490426,67.2838974
20/10/1998,68.81578998,67.10601953,68.03502775,67.67923737
21/10/1998,68.07460189,66.9676978,67.60021442,67.44208527
22/10/1998,68.60827102,67.14557668,67.54089948,68.45014191
23/10/1998,68.31177622,67.5408968,68.29201008,67.58042908
26/10/1998,68.60825535,67.54088405,68.13386811,68.0745697
27/10/1998,68.92450371,67.22461632,68.58847946,67.67923737
28/10/1998,68.01529018,67.06651543,67.40253982,67.56066895
29/10/1998,69.22102194,67.44206935,67.73856145,69.2012558
30/10/1998,70.14999234,69.26051653,69.65583911,69.5767746
02/11/1998,70.76278687,69.69541522,70.09073805,70.76278687
03/11/1998,70.72324291,70.05119421,70.58487994,70.24885559
04/11/1998,71.53363985,70.26860726,71.13831716,70.99995422
05/11/1998,72.06734419,70.28839164,70.54535145,71.96851349
06/11/1998,72.46263893,71.67199366,71.77082432,72.18591309
09/11/1998,72.26501951,71.15811549,72.06735808,71.67203522
10/11/1998,72.06734946,70.99997785,71.47436523,71.47436523
11/11/1998,72.10685774,70.77264368,71.98826094,70.99995422
12/11/1998,71.55340711,70.64416492,71.03948762,70.92089081
13/11/1998,71.61270142,70.92088675,70.98018515,71.61270142
16/11/1998,72.3342017,71.40519296,72.24525406,72.14642334
17/11/1998,73.13473051,71.47437446,71.88946348,72.14642334
18/11/1998,72.73938979,71.79061514,72.30453474,72.58126068
19/11/1998,73.31260633,72.50219466,72.91728356,73.21377563
20/11/1998,73.84631464,73.27309646,73.59923784,73.76725006
23/11/1998,75.6647743,74.10324944,74.30091082,75.5066452
24/11/1998,75.68458578,74.92358904,75.26949665,75.03230286
25/11/1998,75.38809354,74.77534292,75.22996435,75.03230286
27/11/1998,75.72407158,75.27933349,75.56594248,75.58570862
30/11/1998,75.50665984,73.45098114,75.27934921,73.45098114
01/12/1998,74.65669426,72.87774205,73.45095999,74.3997345
02/12/1998,74.57762708,73.37189285,74.14277211,74.18230438
03/12/1998,74.83457732,72.79866568,74.16252882,72.95679474
04/12/1998,74.95321008,73.68817699,73.76724156,74.87414551
07/12/1998,75.56594377,74.63693531,74.67646758,75.22991943
08/12/1998,75.74384967,74.32068757,74.9729702,74.89390564
09/12/1998,75.2497305,74.55791527,75.07183516,75.03230286
10/12/1998,75.1706021,73.82650508,75.1706021,73.93521881
11/12/1998,74.22185144,73.09518152,73.64863341,74.08348846
14/12/1998,73.62883631,71.94871521,73.47070726,71.94871521
15/12/1998,73.84630261,72.4429066,72.5417373,73.80677032
16/12/1998,74.08343448,73.213725,74.08343448,73.70787811
17/12/1998,75.01248256,74.02417581,74.14277262,74.88400269
18/12/1998,75.59882259,74.80555058,75.08319578,75.20218658
21/12/1998,77.00689684,75.5195115,75.67816594,76.25328827
22/12/1998,76.92754891,75.63848197,76.41192213,76.59040833
23/12/1998,78.19680786,76.66975886,76.90774052,78.19680786
24/12/1998,78.21661441,77.74065124,78.15711901,77.85964203
28/12/1998,78.25632363,77.4233876,78.21666001,77.66136932
29/12/1998,78.99998984,77.50268866,77.87949293,78.89091492
30/12/1998,79.16859578,78.07784608,78.65296865,78.2563324
31/12/1998,78.65296865,77.72087346,78.2563324,78.2563324
04/01/1999,79.46600741,77.24484624,78.29593144,78.07778168
05/01/1999,79.24790594,78.01833382,78.01833382,78.97026062
06/01/1999,81.07241778,79.80318228,79.84284588,80.87409973
07/01/1999,80.73527623,79.82301322,80.19981751,80.47746277
08/01/1999,81.54838153,79.94200534,81.35006348,81.07241821
11/01/1999,81.03274212,79.46602978,81.03274212,80.29896545
12/01/1999,80.1006533,78.53394084,80.1006533,78.85124969
13/01/1999,79.4065482,76.3921138,76.4119456,78.2959671
14/01/1999,78.63312504,76.72927132,78.45463876,76.92758942
15/01/1999,79.18839359,77.46302664,77.66134468,78.93058014
19/01/1999,79.72385039,78.37528775,79.51561645,79.44620514
20/01/1999,81.19140685,79.34704905,80.02133039,80.08082581
21/01/1999,79.86267741,77.80016972,79.69410707,77.95882416
22/01/1999,78.5934153,77.28451664,77.50266641,77.78031158
25/01/1999,78.6925763,77.3638458,78.23644494,78.57358551
26/01/1999,80.00147247,78.45459224,78.77190101,80.00147247
27/01/1999,80.35849516,78.79178215,80.19984067,79.06942749
28/01/1999,80.57661856,79.44620575,79.48586935,80.39813232
29/01/1999,81.41946853,79.58502673,80.81459853,81.01291656
01/02/1999,81.66736963,80.53695679,81.66736963,80.53695679
02/02/1999,80.73527372,79.17847711,80.6460306,80.04116058
03/02/1999,81.19139631,79.74367478,79.76350658,80.85425568
04/02/1999,80.91378231,79.18841489,80.83445507,79.64454651
05/02/1999,79.7436682,78.1967878,79.7436682,78.7322464
08/02/1999,79.38671001,78.276129,79.38671001,78.89091492
09/02/1999,79.00988292,77.11594622,78.93055573,77.12586212
10/02/1999,78.05796556,76.99696425,77.50267515,77.62166595
11/02/1999,80.0213335,77.74067592,78.09764841,79.40654755
12/02/1999,79.64452091,77.81999504,79.20822125,78.45461273
16/02/1999,79.7238595,77.97866058,79.16856893,77.97866058
17/02/1999,79.5552469,77.58198327,78.17693713,77.89929199
18/02/1999,78.93053626,77.56214254,78.17692812,78.5140686
19/02/1999,79.80317625,78.2959592,78.69259527,78.85124969
22/02/1999,81.05253573,78.87103856,78.97019753,80.95337677
23/02/1999,81.54834427,80.33860473,80.97322219,80.91372681
24/02/1999,81.76655136,79.32723877,81.13193345,79.48589325
25/02/1999,79.5056866,77.85964719,79.0297234,78.7322464
26/02/1999,79.22802058,77.93895391,79.1685252,78.41491699
01/03/1999,78.89091587,77.66134403,78.47444799,78.63310242
02/03/1999,79.52551644,77.62166368,79.00988965,77.93897247
03/03/1999,78.41497181,77.28455871,78.11749467,78.35547638
04/03/1999,79.63460705,78.226549,78.73225999,79.3470459
05/03/1999,81.31037736,80.31878739,80.91374138,80.94348907
08/03/1999,81.73676158,80.75508751,81.40953689,81.46903229
09/03/1999,82.46062177,81.07239581,81.3103774,81.27071381
10/03/1999,82.02435142,81.09225652,81.52855626,81.98468781
11/03/1999,83.25392994,81.78637615,82.30200316,82.8969574
12/03/1999,83.15476155,82.00451681,83.13492974,82.10367584
15/03/1999,83.29355159,82.1829709,82.46061607,83.27371979
16/03/1999,83.55139028,82.79778173,83.21424961,82.95643616
17/03/1999,83.09525952,82.26232375,82.93660509,82.59946442
